CustomerId,Q1,P1,Q2,P2,Q3,P3,Q4,P4,Q5,P5,Q6,P6,Q7,P7,Q8,P8,Q9,P9,Q10,P10,Q11,P11,Q12,P12,Total,Classification
ZM0340,2,3,4,5,1,5,4,7,4,7,2,3,1,1,2,3,3,5,3,5,2,1,2,1,46,Assertive
ZM0342,4,5,5,7,2,2,3,5,4,7,2,3,1,1,4,7,4,7,1,1,1,0,2,1,46,Assertive
ZM0343,1,5,4,5,1,5,1,1,1,1,2,3,1,1,3,5,3,5,1,1,2,1,2,1,34,Balanced
ZM0344,4,5,2,2,3,1,1,1,2,3,2,3,4,7,4,7,3,5,2,3,1,0,2,1,38,Balanced
ZM0346,2,3,5,7,1,5,4,7,3,5,2,3,4,7,1,1,2,3,4,7,1,0,2,1,49,Assertive
ZM0347,5,3,3,3,3,1,2,3,3,5,3,5,4,7,2,3,1,1,4,7,1,0,1,0,38,Balanced
ZM0348,2,3,1,1,3,1,3,5,1,1,1,1,2,3,2,3,5,9,2,3,1,0,2,1,31,Balanced
ZM0349,4,5,5,7,2,2,4,7,5,9,4,7,3,5,1,1,5,9,3,5,2,1,1,0,58,Aggresive
ZM0350,4,5,2,2,3,1,2,3,3,5,3,5,2,3,3,5,3,5,3,5,1,0,2,1,40,Balanced
ZM0351,6,1,5,7,1,5,2,3,3,5,3,5,3,5,3,5,2,3,2,3,1,0,2,1,43,Assertive
ZM0352,1,5,3,3,3,1,4,7,1,1,1,1,3,5,3,5,4,7,1,1,2,1,2,1,38,Balanced
ZM0353,4,5,2,2,1,5,1,1,1,1,3,5,3,5,3,5,3,5,2,3,2,1,2,1,39,Balanced
ZM0354,3,1,4,5,1,5,3,5,4,7,3,5,3,5,2,3,2,3,4,7,1,0,2,1,47,Assertive
ZM0355,3,1,3,3,2,2,4,7,3,5,1,1,3,5,3,5,4,7,2,3,2,1,2,1,41,Assertive
ZM0356,4,5,4,5,2,2,3,5,1,1,1,1,4,7,2,3,2,3,2,3,2,1,1,0,36,Balanced
ZM0357,2,3,5,7,2,2,3,5,5,9,3,5,2,3,2,3,3,5,3,5,2,1,1,0,48,Assertive
ZM0358,4,5,2,2,2,2,3,5,4,7,2,3,1,1,2,3,1,1,2,3,1,0,2,1,33,Balanced
ZM0359,2,3,2,2,1,5,3,5,3,5,3,5,1,1,2,3,2,3,2,3,2,1,2,1,37,Balanced
ZM0360,4,5,1,1,2,2,4,7,5,9,3,5,1,1,1,1,2,3,3,5,2,1,1,0,40,Balanced
ZM0361,6,1,1,1,3,1,4,7,5,9,4,7,3,5,1,1,4,7,3,5,2,1,1,0,45,Assertive
ZM0362,4,5,4,5,1,5,2,3,3,5,1,1,4,7,4,7,2,3,1,1,1,0,1,0,42,Assertive
ZM0363,2,3,4,5,2,2,2,3,1,1,4,7,2,3,2,3,4,7,1,1,1,0,2,1,36,Balanced
ZM0364,3,1,1,1,3,1,2,3,2,3,2,3,4,7,4,7,3,5,2,3,2,1,2,1,36,Balanced
ZM0365,3,1,3,3,1,5,2,3,1,1,3,5,4,7,1,1,5,9,1,1,1,0,1,0,36,Balanced
ZM0366,6,1,1,1,2,2,2,3,3,5,1,1,2,3,3,5,5,9,1,1,1,0,2,1,32,Balanced
ZM0367,3,1,2,2,1,5,2,3,5,9,1,1,4,7,3,5,3,5,4,7,1,0,2,1,46,Assertive
ZM0368,2,3,4,5,1,5,1,1,2,3,3,5,3,5,4,7,3,5,3,5,1,0,1,0,44,Assertive
ZM0370,2,3,5,7,3,1,3,5,4,7,2,3,3,5,2,3,5,9,1,1,1,0,1,0,44,Assertive
ZM0371,1,5,3,3,1,5,2,3,4,7,1,1,4,7,4,7,3,5,4,7,2,1,2,1,52,Assertive
ZM0372,6,1,4,5,1,5,3,5,3,5,1,1,3,5,3,5,1,1,2,3,2,1,2,1,38,Balanced
ZM0373,2,3,5,7,3,1,2,3,5,9,2,3,2,3,2,3,1,1,3,5,2,1,1,0,39,Balanced
ZM0374,2,3,1,1,2,2,4,7,1,1,3,5,2,3,3,5,2,3,2,3,1,0,2,1,34,Balanced
ZM0375,3,1,5,7,3,1,1,1,1,1,2,3,3,5,4,7,5,9,4,7,2,1,2,1,44,Assertive
ZM0376,5,3,4,5,3,1,4,7,4,7,1,1,3,5,3,5,4,7,4,7,1,0,2,1,49,Assertive
ZM0378,2,3,1,1,1,5,3,5,3,5,1,1,3,5,3,5,4,7,3,5,2,1,2,1,44,Assertive
ZM0379,3,1,1,1,3,1,2,3,4,7,3,5,1,1,3,5,5,9,3,5,2,1,1,0,39,Balanced
ZM0380,2,3,3,3,1,5,4,7,4,7,4,7,4,7,3,5,2,3,1,1,2,1,1,0,49,Assertive
ZM0381,4,5,2,2,3,1,4,7,4,7,4,7,4,7,2,3,2,3,2,3,1,0,2,1,46,Assertive
ZM0382,5,3,5,7,3,1,4,7,2,3,1,1,3,5,2,3,5,9,2,3,2,1,2,1,44,Assertive
ZM0383,3,1,5,7,3,1,2,3,3,5,1,1,2,3,1,1,5,9,4,7,2,1,2,1,40,Balanced
ZM0384,4,5,4,5,3,1,3,5,3,5,2,3,4,7,2,3,1,1,1,1,1,0,2,1,37,Balanced
ZM0385,6,1,3,3,2,2,2,3,1,1,3,5,4,7,3,5,1,1,2,3,2,1,2,1,33,Balanced
ZM0386,2,3,5,7,2,2,2,3,3,5,1,1,3,5,4,7,3,5,4,7,1,0,1,0,45,Assertive
ZM0387,6,1,4,5,2,2,1,1,1,1,2,3,1,1,2,3,2,3,1,1,2,1,2,1,23,Conservative
ZM0388,3,1,3,3,3,1,2,3,5,9,1,1,3,5,3,5,3,5,3,5,1,0,1,0,38,Balanced
ZM0389,5,3,3,3,1,5,1,1,3,5,3,5,4,7,1,1,5,9,4,7,1,0,2,1,47,Assertive
ZM0390,1,5,2,2,2,2,1,1,5,9,2,3,3,5,1,1,5,9,1,1,2,1,2,1,40,Balanced
ZM0391,3,1,3,3,3,1,4,7,2,3,2,3,3,5,3,5,5,9,2,3,1,0,2,1,41,Assertive
ZM0392,1,5,5,7,2,2,3,5,4,7,3,5,1,1,1,1,4,7,1,1,2,1,1,0,42,Assertive
ZM0393,3,1,2,2,3,1,2,3,4,7,3,5,3,5,4,7,3,5,3,5,2,1,1,0,42,Assertive
ZM0394,3,1,1,1,1,5,4,7,5,9,4,7,4,7,1,1,4,7,3,5,1,0,1,0,50,Assertive
ZM0395,1,5,2,2,2,2,4,7,2,3,3,5,1,1,3,5,3,5,1,1,1,0,1,0,36,Balanced
ZM0396,5,3,2,2,3,1,1,1,5,9,3,5,2,3,4,7,2,3,2,3,2,1,2,1,39,Balanced
ZM0397,2,3,3,3,3,1,2,3,4,7,1,1,2,3,2,3,1,1,1,1,1,0,2,1,27,Balanced
ZM0398,4,5,5,7,1,5,3,5,3,5,4,7,2,3,4,7,1,1,4,7,1,0,2,1,53,Aggresive
ZM0399,2,3,4,5,1,5,4,7,4,7,3,5,1,1,1,1,2,3,1,1,2,1,1,0,39,Balanced
ZM0400,5,3,1,1,3,1,1,1,2,3,3,5,1,1,1,1,5,9,4,7,1,0,2,1,33,Balanced
ZM0401,1,5,2,2,3,1,3,5,2,3,2,3,4,7,4,7,2,3,2,3,2,1,1,0,40,Balanced
ZM0402,2,3,4,5,2,2,2,3,2,3,3,5,3,5,1,1,3,5,3,5,1,0,1,0,37,Balanced
ZM0403,2,3,1,1,2,2,1,1,1,1,4,7,3,5,3,5,5,9,4,7,2,1,2,1,43,Assertive
ZM0404,1,5,5,7,3,1,1,1,5,9,2,3,3,5,4,7,1,1,3,5,2,1,2,1,46,Assertive
ZM0405,3,1,2,2,1,5,4,7,2,3,1,1,4,7,2,3,4,7,4,7,1,0,2,1,44,Assertive
ZM0406,4,5,2,2,1,5,2,3,4,7,2,3,2,3,1,1,4,7,2,3,2,1,2,1,41,Assertive
ZM0407,4,5,4,5,3,1,3,5,2,3,2,3,4,7,3,5,3,5,4,7,2,1,2,1,48,Assertive
ZM0408,6,1,4,5,2,2,1,1,3,5,3,5,4,7,4,7,3,5,2,3,2,1,2,1,43,Assertive
ZM0409,2,3,2,2,2,2,2,3,3,5,1,1,4,7,2,3,5,9,4,7,2,1,1,0,43,Assertive
ZM0410,3,1,2,2,1,5,4,7,1,1,2,3,1,1,3,5,3,5,3,5,2,1,2,1,37,Balanced
ZM0411,2,3,4,5,2,2,4,7,3,5,2,3,2,3,1,1,5,9,3,5,1,0,2,1,44,Assertive
ZM0412,1,5,4,5,3,1,3,5,1,1,2,3,1,1,4,7,5,9,1,1,2,1,2,1,40,Balanced
ZM0413,6,1,3,3,3,1,1,1,3,5,2,3,3,5,4,7,4,7,1,1,1,0,2,1,35,Balanced
ZM0414,6,1,2,2,2,2,2,3,2,3,3,5,3,5,2,3,1,1,2,3,1,0,1,0,28,Balanced
ZM0415,4,5,5,7,3,1,1,1,2,3,4,7,4,7,3,5,2,3,4,7,2,1,1,0,47,Assertive
ZM0416,5,3,1,1,3,1,2,3,3,5,3,5,4,7,2,3,1,1,2,3,1,0,1,0,32,Balanced
ZM0417,4,5,1,1,2,2,3,5,3,5,3,5,3,5,3,5,3,5,4,7,2,1,1,0,46,Assertive
ZM0418,6,1,1,1,2,2,4,7,1,1,1,1,2,3,3,5,3,5,2,3,2,1,1,0,30,Balanced
ZM0419,5,3,5,7,3,1,2,3,2,3,2,3,1,1,1,1,4,7,2,3,1,0,2,1,33,Balanced
ZM0420,1,5,2,2,3,1,4,7,5,9,4,7,3,5,3,5,3,5,1,1,2,1,1,0,48,Assertive
ZM0421,4,5,1,1,1,5,4,7,4,7,3,5,4,7,2,3,5,9,4,7,1,0,2,1,57,Aggresive
ZM0422,1,5,4,5,1,5,1,1,1,1,1,1,4,7,4,7,2,3,1,1,2,1,2,1,38,Balanced
ZM0423,4,5,2,2,2,2,1,1,5,9,4,7,3,5,2,3,2,3,1,1,2,1,2,1,40,Balanced
ZM0424,5,3,1,1,1,5,2,3,3,5,4,7,3,5,3,5,1,1,4,7,1,0,1,0,42,Assertive
ZM0425,2,3,5,7,2,2,4,7,5,9,4,7,2,3,1,1,1,1,1,1,2,1,1,0,42,Assertive
ZM0426,4,5,3,3,1,5,2,3,2,3,2,3,4,7,1,1,4,7,3,5,1,0,2,1,43,Assertive
ZM0427,5,3,3,3,1,5,2,3,3,5,4,7,1,1,2,3,2,3,3,5,1,0,2,1,39,Balanced
ZM0428,5,3,2,2,2,2,4,7,2,3,4,7,4,7,1,1,1,1,3,5,2,1,1,0,39,Balanced
ZM0429,1,5,4,5,2,2,3,5,4,7,2,3,2,3,1,1,1,1,1,1,2,1,2,1,35,Balanced
ZM0430,2,3,4,5,1,5,4,7,3,5,4,7,1,1,2,3,5,9,4,7,1,0,1,0,52,Assertive
ZM0431,5,3,5,7,2,2,2,3,4,7,3,5,4,7,4,7,5,9,1,1,1,0,2,1,52,Assertive
ZM0432,3,1,1,1,2,2,1,1,3,5,1,1,1,1,2,3,5,9,3,5,2,1,2,1,31,Balanced
ZM0433,1,5,1,1,1,5,4,7,2,3,2,3,2,3,2,3,2,3,4,7,2,1,1,0,41,Assertive
ZM0434,4,5,1,1,3,1,4,7,1,1,4,7,2,3,2,3,4,7,4,7,1,0,1,0,42,Assertive
ZM0435,4,5,2,2,1,5,1,1,2,3,3,5,4,7,3,5,1,1,3,5,2,1,2,1,41,Assertive
ZM0436,5,3,4,5,2,2,2,3,4,7,1,1,3,5,1,1,3,5,1,1,1,0,2,1,34,Balanced
ZM0437,2,3,1,1,1,5,1,1,3,5,3,5,1,1,3,5,4,7,3,5,2,1,1,0,39,Balanced
ZM0438,5,3,3,3,1,5,2,3,2,3,1,1,1,1,3,5,3,5,1,1,2,1,1,0,31,Balanced
ZM0439,4,5,2,2,3,1,4,7,4,7,1,1,3,5,1,1,4,7,2,3,2,1,1,0,40,Balanced
ZM0440,3,1,3,3,3,1,1,1,5,9,2,3,4,7,2,3,1,1,2,3,1,0,1,0,32,Balanced
ZM0441,2,3,5,7,2,2,1,1,5,9,1,1,4,7,3,5,2,3,2,3,2,1,1,0,42,Assertive
ZM0442,5,3,2,2,3,1,3,5,4,7,2,3,4,7,3,5,3,5,1,1,2,1,1,0,40,Balanced
ZM0443,5,3,1,1,3,1,3,5,1,1,2,3,4,7,4,7,1,1,3,5,2,1,2,1,36,Balanced
ZM0444,4,5,3,3,3,1,3,5,1,1,1,1,2,3,3,5,1,1,3,5,1,0,1,0,30,Balanced
ZM0445,1,5,3,3,3,1,2,3,5,9,3,5,4,7,3,5,5,9,2,3,1,0,1,0,50,Assertive
ZM0446,2,3,4,5,2,2,4,7,4,7,3,5,3,5,1,1,4,7,3,5,2,1,1,0,48,Assertive
ZM0447,4,5,4,5,1,5,2,3,3,5,4,7,3,5,4,7,5,9,1,1,2,1,1,0,53,Aggresive
ZM0448,4,5,1,1,3,1,2,3,1,1,4,7,2,3,1,1,2,3,3,5,1,0,2,1,31,Balanced
ZM0449,5,3,4,5,3,1,2,3,4,7,2,3,4,7,4,7,2,3,1,1,1,0,2,1,41,Assertive
ZM0450,2,3,2,2,2,2,1,1,3,5,3,5,2,3,3,5,4,7,3,5,1,0,2,1,39,Balanced
ZM0451,6,1,3,3,2,2,1,1,5,9,4,7,1,1,1,1,5,9,4,7,1,0,1,0,41,Assertive
ZM0452,6,1,1,1,2,2,4,7,3,5,2,3,4,7,1,1,1,1,4,7,1,0,2,1,36,Balanced
ZM0453,6,1,3,3,3,1,1,1,4,7,1,1,1,1,2,3,5,9,4,7,2,1,1,0,35,Balanced
ZM0454,1,5,4,5,1,5,1,1,2,3,1,1,1,1,3,5,2,3,4,7,1,0,1,0,36,Balanced
ZM0455,2,3,3,3,1,5,4,7,4,7,1,1,1,1,2,3,2,3,2,3,2,1,2,1,38,Balanced
ZM0456,1,5,2,2,3,1,4,7,1,1,2,3,4,7,1,1,1,1,4,7,2,1,2,1,37,Balanced
ZM0457,1,5,5,7,2,2,2,3,1,1,3,5,1,1,4,7,5,9,4,7,1,0,2,1,48,Assertive
ZM0458,2,3,2,2,1,5,1,1,3,5,2,3,4,7,2,3,4,7,1,1,1,0,1,0,37,Balanced
ZM0459,4,5,5,7,1,5,3,5,2,3,4,7,3,5,4,7,3,5,2,3,2,1,1,0,53,Aggresive
ZM0460,4,5,5,7,1,5,3,5,4,7,3,5,3,5,2,3,2,3,2,3,2,1,2,1,50,Assertive
ZM0461,3,1,1,1,1,5,1,1,1,1,3,5,1,1,4,7,1,1,4,7,1,0,1,0,30,Balanced
ZM0462,5,3,3,3,3,1,3,5,5,9,4,7,1,1,2,3,2,3,1,1,1,0,2,1,37,Balanced
ZM0463,1,5,4,5,2,2,2,3,3,5,2,3,4,7,4,7,2,3,4,7,1,0,2,1,48,Assertive
ZM0464,3,1,2,2,1,5,1,1,1,1,4,7,2,3,1,1,3,5,2,3,1,0,2,1,30,Balanced
ZM0465,2,3,1,1,1,5,2,3,1,1,3,5,4,7,1,1,2,3,4,7,1,0,2,1,37,Balanced
ZM0466,4,5,2,2,1,5,2,3,4,7,3,5,2,3,2,3,5,9,3,5,2,1,2,1,49,Assertive
ZM0467,4,5,5,7,3,1,2,3,5,9,3,5,4,7,1,1,5,9,2,3,2,1,2,1,52,Assertive
ZM0468,6,1,2,2,2,2,3,5,4,7,4,7,1,1,2,3,3,5,3,5,2,1,1,0,39,Balanced
ZM0469,5,3,1,1,2,2,3,5,4,7,2,3,2,3,3,5,3,5,2,3,1,0,1,0,37,Balanced
ZM0470,6,1,5,7,1,5,2,3,5,9,3,5,4,7,4,7,2,3,1,1,1,0,1,0,48,Assertive
ZM0471,2,3,5,7,3,1,1,1,3,5,4,7,3,5,2,3,5,9,1,1,2,1,2,1,44,Assertive
ZM0472,2,3,4,5,1,5,4,7,3,5,3,5,3,5,1,1,1,1,1,1,2,1,2,1,40,Balanced
ZM0473,6,1,2,2,2,2,2,3,5,9,4,7,1,1,1,1,4,7,4,7,2,1,1,0,41,Assertive
ZM0474,5,3,4,5,1,5,2,3,4,7,2,3,4,7,1,1,2,3,2,3,1,0,1,0,40,Balanced
ZM0475,5,3,1,1,3,1,2,3,4,7,2,3,1,1,1,1,5,9,2,3,2,1,2,1,34,Balanced
ZM0476,3,1,3,3,1,5,1,1,1,1,1,1,3,5,1,1,3,5,1,1,2,1,2,1,26,Balanced
ZM0477,5,3,4,5,1,5,1,1,4,7,4,7,2,3,2,3,1,1,3,5,2,1,1,0,41,Assertive
ZM0478,6,1,5,7,2,2,1,1,1,1,1,1,4,7,1,1,4,7,3,5,1,0,1,0,33,Balanced
ZM0479,2,3,3,3,3,1,2,3,1,1,3,5,2,3,2,3,2,3,1,1,2,1,1,0,27,Balanced
ZM0480,5,3,2,2,2,2,3,5,2,3,3,5,3,5,3,5,5,9,3,5,1,0,2,1,45,Assertive
ZM0481,4,5,1,1,2,2,4,7,1,1,2,3,2,3,2,3,3,5,4,7,2,1,1,0,38,Balanced
ZM0482,6,1,3,3,1,5,2,3,4,7,4,7,1,1,1,1,3,5,4,7,1,0,2,1,41,Assertive
ZM0483,1,5,2,2,3,1,3,5,2,3,4,7,4,7,3,5,2,3,3,5,2,1,1,0,44,Assertive
ZM0484,3,1,5,7,2,2,3,5,3,5,4,7,4,7,1,1,3,5,2,3,1,0,1,0,43,Assertive
ZM0485,4,5,3,3,2,2,3,5,4,7,2,3,4,7,4,7,3,5,3,5,1,0,1,0,49,Assertive
ZM0486,1,5,4,5,2,2,2,3,3,5,1,1,4,7,3,5,3,5,2,3,1,0,1,0,41,Assertive
ZM0487,5,3,4,5,2,2,4,7,1,1,2,3,1,1,4,7,1,1,4,7,2,1,1,0,38,Balanced
ZM0488,2,3,5,7,1,5,3,5,4,7,1,1,3,5,4,7,4,7,4,7,2,1,1,0,55,Aggresive
ZM0489,5,3,5,7,3,1,1,1,4,7,4,7,2,3,1,1,5,9,3,5,1,0,1,0,44,Assertive
ZM0490,3,1,3,3,1,5,3,5,3,5,4,7,3,5,2,3,2,3,1,1,1,0,1,0,38,Balanced
ZM0491,4,5,1,1,1,5,3,5,1,1,4,7,3,5,3,5,5,9,2,3,1,0,1,0,46,Assertive
ZM0492,3,1,1,1,1,5,3,5,3,5,4,7,1,1,1,1,3,5,3,5,1,0,1,0,36,Balanced
ZM0493,5,3,4,5,1,5,4,7,4,7,3,5,3,5,1,1,5,9,3,5,1,0,2,1,53,Aggresive
ZM0494,6,1,5,7,3,1,2,3,5,9,1,1,2,3,2,3,1,1,3,5,1,0,2,1,35,Balanced
ZM0495,2,3,3,3,1,5,4,7,4,7,2,3,2,3,2,3,1,1,1,1,2,1,2,1,38,Balanced
ZM0496,5,3,2,2,2,2,2,3,3,5,4,7,2,3,4,7,4,7,1,1,1,0,1,0,40,Balanced
ZM0497,5,3,5,7,2,2,3,5,2,3,3,5,2,3,2,3,3,5,3,5,1,0,1,0,41,Assertive
ZM0498,6,1,5,7,2,2,3,5,3,5,1,1,2,3,1,1,1,1,3,5,2,1,2,1,33,Balanced
ZM0499,4,5,1,1,3,1,1,1,4,7,4,7,1,1,2,3,1,1,4,7,1,0,1,0,34,Balanced
ZM0500,5,3,1,1,1,5,1,1,5,9,4,7,1,1,1,1,3,5,2,3,1,0,1,0,36,Balanced
ZM0501,4,5,5,7,3,1,2,3,2,3,2,3,3,5,2,3,3,5,4,7,2,1,1,0,43,Assertive
ZM0502,2,3,1,1,1,5,4,7,5,9,3,5,1,1,4,7,5,9,4,7,2,1,1,0,55,Aggresive
ZM0503,4,5,5,7,3,1,4,7,5,9,2,3,2,3,3,5,3,5,2,3,1,0,2,1,49,Assertive
ZM0504,2,3,2,2,3,1,4,7,4,7,1,1,3,5,3,5,1,1,1,1,1,0,2,1,34,Balanced
ZM0505,4,5,1,1,2,2,3,5,5,9,4,7,3,5,1,1,4,7,1,1,2,1,2,1,45,Assertive
ZM0506,1,5,4,5,1,5,1,1,1,1,4,7,3,5,3,5,4,7,1,1,1,0,2,1,43,Assertive
ZM0507,2,3,4,5,2,2,4,7,4,7,1,1,4,7,2,3,3,5,3,5,2,1,2,1,47,Assertive
ZM0508,2,3,4,5,2,2,3,5,2,3,3,5,1,1,2,3,1,1,3,5,1,0,1,0,33,Balanced
ZM0509,1,5,2,2,1,5,2,3,4,7,2,3,1,1,2,3,5,9,3,5,1,0,2,1,44,Assertive
ZM0510,5,3,5,7,1,5,4,7,3,5,4,7,4,7,3,5,2,3,1,1,2,1,2,1,52,Assertive
ZM0511,2,3,2,2,3,1,1,1,4,7,3,5,3,5,1,1,3,5,2,3,2,1,1,0,34,Balanced
ZM0512,3,1,3,3,1,5,4,7,4,7,2,3,4,7,3,5,3,5,4,7,1,0,2,1,51,Assertive
ZM0513,5,3,3,3,2,2,1,1,2,3,2,3,4,7,1,1,3,5,1,1,2,1,2,1,31,Balanced
ZM0514,6,1,3,3,1,5,3,5,2,3,4,7,1,1,3,5,1,1,1,1,2,1,1,0,33,Balanced
ZM0515,3,1,2,2,2,2,3,5,3,5,2,3,1,1,3,5,2,3,3,5,1,0,1,0,32,Balanced
ZM0516,4,5,5,7,1,5,1,1,3,5,4,7,4,7,2,3,5,9,4,7,1,0,2,1,57,Aggresive
ZM0517,1,5,3,3,2,2,2,3,2,3,4,7,2,3,4,7,4,7,2,3,1,0,2,1,44,Assertive
ZM0518,4,5,2,2,2,2,1,1,4,7,4,7,3,5,1,1,4,7,4,7,1,0,2,1,45,Assertive
ZM0519,2,3,2,2,3,1,2,3,4,7,4,7,3,5,2,3,2,3,2,3,2,1,2,1,39,Balanced
ZM0520,6,1,3,3,1,5,2,3,2,3,1,1,4,7,2,3,1,1,4,7,2,1,2,1,36,Balanced
ZM0521,5,3,4,5,3,1,3,5,1,1,3,5,2,3,2,3,4,7,3,5,1,0,2,1,39,Balanced
ZM0522,6,1,1,1,3,1,4,7,1,1,2,3,3,5,4,7,2,3,3,5,1,0,2,1,35,Balanced
ZM0523,2,3,2,2,2,2,1,1,1,1,1,1,1,1,2,3,3,5,3,5,2,1,1,0,25,Very Aggresive
ZM0524,2,3,2,2,3,1,2,3,2,3,3,5,2,3,3,5,3,5,3,5,1,0,1,0,35,Balanced
ZM0525,2,3,1,1,2,2,3,5,2,3,2,3,2,3,2,3,1,1,4,7,2,1,1,0,32,Balanced
ZM0526,4,5,5,7,3,1,2,3,5,9,2,3,2,3,3,5,4,7,4,7,2,1,2,1,52,Assertive
ZM0527,3,1,1,1,1,5,4,7,4,7,2,3,1,1,2,3,1,1,3,5,2,1,1,0,35,Balanced
ZM0528,5,3,3,3,2,2,1,1,5,9,3,5,4,7,2,3,2,3,4,7,2,1,2,1,45,Assertive
ZM0529,6,1,5,7,2,2,3,5,4,7,3,5,3,5,2,3,2,3,4,7,1,0,2,1,46,Assertive
ZM0530,1,5,4,5,2,2,1,1,1,1,4,7,2,3,3,5,2,3,2,3,2,1,1,0,36,Balanced
ZM0531,4,5,4,5,1,5,2,3,3,5,2,3,3,5,3,5,3,5,2,3,2,1,1,0,45,Assertive
ZM0532,1,5,5,7,2,2,1,1,1,1,1,1,3,5,4,7,1,1,3,5,2,1,1,0,36,Balanced
ZM0533,5,3,3,3,3,1,4,7,2,3,1,1,4,7,1,1,2,3,1,1,2,1,2,1,32,Balanced
ZM0534,1,5,5,7,2,2,1,1,5,9,3,5,2,3,2,3,1,1,3,5,2,1,1,0,42,Assertive
ZM0535,2,3,5,7,1,5,4,7,3,5,3,5,2,3,4,7,5,9,3,5,1,0,2,1,57,Aggresive
ZM0536,3,1,5,7,2,2,1,1,3,5,2,3,4,7,1,1,1,1,4,7,2,1,2,1,37,Balanced
ZM0537,1,5,3,3,1,5,1,1,2,3,1,1,3,5,3,5,4,7,2,3,1,0,2,1,39,Balanced
ZM0538,1,5,4,5,2,2,3,5,2,3,2,3,3,5,4,7,3,5,3,5,2,1,2,1,47,Assertive
ZM0539,5,3,3,3,3,1,3,5,5,9,2,3,1,1,4,7,3,5,1,1,1,0,2,1,39,Balanced
ZM0540,1,5,3,3,3,1,4,7,2,3,4,7,4,7,4,7,1,1,4,7,1,0,1,0,48,Assertive
ZM0541,5,3,1,1,2,2,4,7,1,1,2,3,3,5,4,7,3,5,4,7,1,0,2,1,42,Assertive
ZM0542,6,1,4,5,2,2,1,1,1,1,2,3,2,3,2,3,3,5,4,7,2,1,2,1,33,Balanced
ZM0543,4,5,1,1,1,5,2,3,2,3,3,5,4,7,1,1,1,1,1,1,2,1,1,0,33,Balanced
ZM0544,2,3,4,5,3,1,1,1,4,7,2,3,3,5,2,3,5,9,1,1,1,0,1,0,38,Balanced
ZM0545,3,1,3,3,1,5,4,7,3,5,3,5,2,3,1,1,4,7,4,7,1,0,2,1,45,Assertive
ZM0546,2,3,5,7,3,1,2,3,1,1,2,3,2,3,3,5,4,7,3,5,2,1,1,0,39,Balanced
ZM0547,4,5,2,2,3,1,3,5,3,5,4,7,2,3,2,3,3,5,2,3,1,0,1,0,39,Balanced
ZM0548,1,5,4,5,3,1,2,3,5,9,3,5,4,7,3,5,1,1,2,3,2,1,2,1,46,Assertive
ZM0549,4,5,3,3,3,1,4,7,1,1,2,3,3,5,1,1,4,7,4,7,1,0,2,1,41,Assertive
ZM0550,2,3,2,2,2,2,3,5,3,5,3,5,2,3,4,7,1,1,4,7,2,1,1,0,41,Assertive
ZM0552,4,5,2,2,3,1,2,3,5,9,3,5,1,1,1,1,3,5,2,3,2,1,2,1,37,Balanced
ZM0553,4,5,4,5,2,2,1,1,5,9,1,1,4,7,2,3,1,1,1,1,2,1,2,1,37,Balanced
ZM0554,1,5,4,5,2,2,4,7,3,5,1,1,4,7,2,3,3,5,4,7,1,0,1,0,47,Assertive
ZM0555,5,3,1,1,3,1,1,1,4,7,3,5,3,5,2,3,2,3,1,1,1,0,1,0,30,Balanced
ZM0556,6,1,1,1,2,2,1,1,5,9,4,7,4,7,3,5,1,1,3,5,1,0,2,1,40,Balanced
ZM0557,6,1,1,1,1,5,4,7,3,5,2,3,4,7,4,7,5,9,3,5,1,0,2,1,51,Assertive
ZM0558,2,3,4,5,1,5,3,5,5,9,3,5,1,1,2,3,5,9,1,1,2,1,1,0,47,Assertive
ZM0559,6,1,5,7,2,2,3,5,2,3,1,1,4,7,1,1,5,9,4,7,1,0,2,1,44,Assertive
ZM0560,3,1,5,7,1,5,3,5,4,7,1,1,1,1,1,1,4,7,1,1,2,1,2,1,38,Balanced
ZM0561,4,5,2,2,2,2,2,3,3,5,1,1,2,3,2,3,1,1,4,7,2,1,1,0,33,Balanced
ZM0562,1,5,4,5,1,5,3,5,3,5,2,3,3,5,3,5,3,5,3,5,1,0,2,1,49,Assertive
ZM0563,5,3,2,2,1,5,2,3,3,5,1,1,4,7,4,7,5,9,3,5,1,0,2,1,48,Assertive
ZM0564,5,3,5,7,1,5,3,5,4,7,2,3,1,1,4,7,1,1,4,7,2,1,2,1,48,Assertive
ZM0565,1,5,3,3,2,2,1,1,4,7,2,3,3,5,3,5,4,7,2,3,1,0,2,1,42,Assertive
ZM0566,5,3,2,2,1,5,4,7,2,3,4,7,3,5,2,3,1,1,3,5,2,1,2,1,43,Assertive
ZM0567,2,3,3,3,2,2,1,1,1,1,1,1,3,5,1,1,1,1,4,7,2,1,2,1,27,Balanced
ZM0568,1,5,5,7,2,2,4,7,5,9,1,1,3,5,4,7,3,5,4,7,1,0,2,1,56,Aggresive
ZM0569,4,5,1,1,1,5,1,1,5,9,1,1,2,3,3,5,2,3,1,1,1,0,2,1,35,Balanced
ZM0570,1,5,1,1,3,1,1,1,2,3,3,5,2,3,4,7,5,9,2,3,2,1,2,1,40,Balanced
ZM0571,4,5,5,7,3,1,3,5,5,9,4,7,4,7,1,1,1,1,1,1,2,1,2,1,46,Assertive
